word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
basin,bn:00071766n,"['sink', 'basin', 'kitchen sink']","['Plumbing fixture consisting of a water basin fixed to a wall or floor and having a drainpipe', 'Plumbing fixture consisting of a water basin fixed to a wall or floor and having a drainpipe', 'A sink is a bowl-shaped plumbing fixture for washing hands, dishwashing, and other purposes.', 'Bowl-shaped fixture used for washing hands or small objects.', 'A bowl for washing hands, dishwashing or other purposes, often affixed to a wall.', 'A basin used for holding water for washing.', 'Basin.']","[('Plumbing fixture consisting of a water ___ fixed to a wall or floor and having a drainpipe', ('basin', 'kitchen sink', 'sink')), ('A ___ is a bowl-shaped plumbing fixture for washing hands, dishwashing, and other purposes.', ('sink', 'kitchen sink', 'basin')), ('A ___ used for holding water for washing.', ('basin', 'kitchen sink', 'sink')), ('___.', ('basin', 'kitchen sink', 'sink'))]","[('Plumbing fixture consisting of a water ___ fixed to a wall or floor and having a drainpipe', ('basin', 'kitchen sink', 'sink')), ('A ___ is a bowl-shaped plumbing fixture for washing hands, dishwashing, and other purposes.', ('sink', 'kitchen sink', 'basin')), ('A ___ used for holding water for washing.', ('basin', 'kitchen sink', 'sink')), ('___.', ('basin', 'kitchen sink', 'sink'))]","['A bowl for washing hands, dishwashing or other purposes, often affixed to a wall.', 'Bowl-shaped fixture used for washing hands or small objects.']"
basket,bn:00008872n,"['basket', 'handbasket']","['A container that is usually woven and has handles', 'A container that is usually woven and has handles', 'A basket is a container that is traditionally constructed from stiff fibers and can be made from a range of materials, including wood splints, runners, and cane.', 'Wicker container used for transporting many things from small animals to food products.', 'A lightweight container, generally round, open at the top, and tapering toward the bottom.', 'A wire or plastic container similar in shape to a basket, used for carrying articles for purchase in a shop.']","[('A ___ is a container that is traditionally constructed from stiff fibers and can be made from a range of materials, including wood splints, runners, and cane.', ('basket', 'handbasket')), ('A wire or plastic container similar in shape to a ___, used for carrying articles for purchase in a shop.', ('basket', 'handbasket'))]","[('A ___ is a container that is traditionally constructed from stiff fibers and can be made from a range of materials, including wood splints, runners, and cane.', ('basket', 'handbasket')), ('A wire or plastic container similar in shape to a ___, used for carrying articles for purchase in a shop.', ('basket', 'handbasket'))]","['A lightweight container, generally round, open at the top, and tapering toward the bottom.', 'Wicker container used for transporting many things from small animals to food products.', 'A container that is usually woven and has handles']"
bath,bn:00008995n,"['bath', 'restroom', 'bathroom']","['A room (as in a residence) containing a bathtub or shower and usually a washbasin and toilet', 'A room (as in a residence) containing a bathtub or shower and usually a washbasin and toilet', 'A bathroom, restroom or washroom is a room, typically in a home or other residential building, that contains either a bathtub or a shower.', 'A room containing a bath or shower and usually a washbasin and toilet', 'A building or area where bathing occurs.', 'A room containing a shower and/or bathtub, and (typically but not necessarily) a toilet.']","[('A bathroom, ___ or washroom is a room, typically in a home or other residential building, that contains either a bathtub or a shower.', ('restroom', 'bath')), ('A ___, restroom or washroom is a room, typically in a home or other residential building, that contains either a bathtub or a shower.', ('bathroom', 'bath')), ('A room containing a ___ or shower and usually a washbasin and toilet', ('bath', 'restroom', 'bathroom'))]","[('A bathroom, ___ or washroom is a room, typically in a home or other residential building, that contains either a bathtub or a shower.', ('restroom',)), ('A ___, restroom or washroom is a room, typically in a home or other residential building, that contains either a bathtub or a shower.', ('bathroom',)), ('A ___room, restroom or washroom is a room, typically in a home or other residential building, that contains either a ___tub or a shower.', ('bath',)), ('A room (as in a residence) containing a ___tub or shower and usually a washbasin and toilet', ('bath', 'restroom', 'bathroom')), ('A room containing a shower and/or ___tub, and (typically but not necessarily) a toilet.', ('bath', 'restroom', 'bathroom')), ('A room containing a ___ or shower and usually a washbasin and toilet', ('bath', 'restroom', 'bathroom')), ('A building or area where ___ing occurs.', ('bath', 'restroom', 'bathroom'))]",[]
bed,bn:00009472n,['bed'],"['A piece of furniture that provides a place to sleep', 'A piece of furniture that provides a place to sleep', 'A bed is an item of furniture that is used as a place to sleep, rest, and relax.', 'Piece of furniture which is used as a place to sleep, rest, and relax.', 'Piece of furniture used as a place to sleep or relax', 'A piece of furniture, made for a person to sleep on.', 'A piece of furniture, usually flat and soft, on which to rest or sleep.', 'Piece of furniture.']","[('A ___ is an item of furniture that is used as a place to sleep, rest, and relax.', ('bed',))]","[('A ___ is an item of furniture that is used as a place to sleep, rest, and relax.', ('bed',))]","['A piece of furniture, usually flat and soft, on which to rest or sleep.', 'Piece of furniture which is used as a place to sleep, rest, and relax.', 'Piece of furniture used as a place to sleep or relax', 'A piece of furniture, made for a person to sleep on.', 'A piece of furniture that provides a place to sleep', 'Piece of furniture.']"
bee,bn:00009524n,"['bee', 'Anthophila']","['Any of numerous hairy-bodied insects including social and solitary species', 'Any of numerous hairy-bodied insects including social and solitary species', 'Bees are winged insects closely related to wasps and ants, known for their roles in pollination and, in the case of the best-known bee species, the western honey bee, for producing honey.', 'Flying insect.', 'Clade of insects', 'Any of the membranous-winged insects which compose the superfamily Apoidea in the order Hymenoptera characterized by a hairy body and by sucking and chewing mouthparts.', 'A flying insect, of the clade Anthophila within the hymenopteran superfamily Apoidea, known for its organised societies (though only a minority have them), for collecting pollen and (in some species) producing wax and honey.', 'Insect.']","[('A flying insect, of the clade ___ within the hymenopteran superfamily Apoidea, known for its organised societies (though only a minority have them), for collecting pollen and (in some species) producing wax and honey.', ('Anthophila', 'bee')), ('Bees are winged insects closely related to wasps and ants, known for their roles in pollination and, in the case of the best-known ___ species, the western honey ___, for producing honey.', ('bee', 'Anthophila'))]","[('A flying insect, of the clade ___ within the hymenopteran superfamily Apoidea, known for its organised societies (though only a minority have them), for collecting pollen and (in some species) producing wax and honey.', ('Anthophila', 'bee')), ('___s are winged insects closely related to wasps and ants, known for their roles in pollination and, in the case of the best-known ___ species, the western honey ___, for producing honey.', ('bee', 'Anthophila'))]","['Any of the membranous-winged insects which compose the superfamily Apoidea in the order Hymenoptera characterized by a hairy body and by sucking and chewing mouthparts.', 'Any of numerous hairy-bodied insects including social and solitary species', 'Clade of insects', 'Flying insect.', 'Insect.']"
bell,bn:00009728n,"['bell', 'buzzer', 'doorbell']","['A push button at an outer door that gives a ringing or buzzing signal when pushed', 'A push button at an outer door that gives a ringing or buzzing signal when pushed', ""A doorbell is a signaling device typically placed near a door to a building's entrance."", 'A signaling device to alert residents to visitors', 'A push button at an outer door that gives a ringing or buzzing signal when pushed.', ""A device on or adjacent to an outer door for announcing one's presence. It can be mechanical, directly sounding a bell, or a button that electrically sounds a chime or buzzer inside the building."", ""Device on or adjacent to an outer door for announcing one's presence.""]","[(""A device on or adjacent to an outer door for announcing one's presence. It can be mechanical, directly sounding a bell, or a button that electrically sounds a chime or ___ inside the building."", ('buzzer', 'doorbell')), (""A device on or adjacent to an outer door for announcing one's presence. It can be mechanical, directly sounding a ___, or a button that electrically sounds a chime or buzzer inside the building."", ('bell', 'doorbell')), (""A ___ is a signaling device typically placed near a door to a building's entrance."", ('doorbell', 'buzzer', 'bell'))]","[(""A device on or adjacent to an outer door for announcing one's presence. It can be mechanical, directly sounding a bell, or a button that electrically sounds a chime or ___ inside the building."", ('buzzer', 'doorbell')), (""A device on or adjacent to an outer door for announcing one's presence. It can be mechanical, directly sounding a ___, or a button that electrically sounds a chime or buzzer inside the building."", ('bell', 'doorbell')), (""A ___ is a signaling device typically placed near a door to a building's entrance."", ('doorbell', 'buzzer', 'bell'))]","['A push button at an outer door that gives a ringing or buzzing signal when pushed.', 'A push button at an outer door that gives a ringing or buzzing signal when pushed', ""Device on or adjacent to an outer door for announcing one's presence."", 'A signaling device to alert residents to visitors']"
berry,bn:00010066n,['berry'],"['Any of numerous small and pulpy edible fruits; used as desserts or in making jams and jellies and preserves', 'Any of numerous small and pulpy edible fruits; used as desserts or in making jams and jellies and preserves', 'A berry is a small, pulpy, and often edible fruit.', 'Small, pulpy and often edible fruit in non-technical language. In botany, berry has a different definition: a fleshy fruit without a stone, produced from a single flower containing one ovary.', 'Small, pulpy, usually edible fruit, which may or may not be a ""berry"" in the botanical sense', 'A soft fruit which develops from a superior ovary and contains seeds not encased in pits.']","[('Small, pulpy and often edible fruit in non-technical language. In botany, ___ has a different definition: a fleshy fruit without a stone, produced from a single flower containing one ovary.', ('berry',)), ('Small, pulpy, usually edible fruit, which may or may not be a ""___"" in the botanical sense', ('berry',)), ('A ___ is a small, pulpy, and often edible fruit.', ('berry',))]","[('Small, pulpy and often edible fruit in non-technical language. In botany, ___ has a different definition: a fleshy fruit without a stone, produced from a single flower containing one ovary.', ('berry',)), ('Small, pulpy, usually edible fruit, which may or may not be a ""___"" in the botanical sense', ('berry',)), ('A ___ is a small, pulpy, and often edible fruit.', ('berry',))]","['Any of numerous small and pulpy edible fruits; used as desserts or in making jams and jellies and preserves', 'A soft fruit which develops from a superior ovary and contains seeds not encased in pits.']"
bird,bn:00010605n,"['bird', 'Eu-']","['Warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings', 'Warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings', 'Birds are a group of warm-blooded vertebrates constituting the class Aves, characterised by feathers, toothless beaked jaws, the laying of hard-shelled eggs, a high metabolic rate, a four-chambered heart, and a strong yet lightweight skeleton.', 'Feathered, winged, bipedal, warm-blooded, egg-laying, vertebrate.', 'A winged, egg-laying, vertebrate animal.', 'Class of vertebrates characterized by wings, a feather-covered body and a beak', 'Any of the bipedal, warm-blooded vertebrates that lay eggs having wings which, for most species, enables them to fly.', 'A member of the class of animals Aves in the phylum Chordata, characterized by being warm-blooded, having feathers and wings usually capable of flight, and laying eggs.']",[],"[('___s are a group of warm-blooded vertebrates constituting the class Aves, characterised by feathers, toothless beaked jaws, the laying of hard-shelled eggs, a high metabolic rate, a four-chambered heart, and a strong yet lightweight skeleton.', ('bird', 'Eu-'))]","['A member of the class of animals Aves in the phylum Chordata, characterized by being warm-blooded, having feathers and wings usually capable of flight, and laying eggs.', 'Any of the bipedal, warm-blooded vertebrates that lay eggs having wings which, for most species, enables them to fly.', 'Warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings', 'Class of vertebrates characterized by wings, a feather-covered body and a beak', 'Feathered, winged, bipedal, warm-blooded, egg-laying, vertebrate.', 'A winged, egg-laying, vertebrate animal.']"
blade,bn:00011081n,"['sword', 'brand', 'steel', 'blade']","['A cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard', 'A cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard', 'A sword is an edged, bladed weapon intended for manual cutting or thrusting.', 'Cutting and/or thrusting weapon.', 'Bladed weapon', 'A long-bladed weapon that has a handle (and sometimes a hilt) and is designed to stab, cut or slash.', 'A branding iron.', 'Bladed or pointed weapons, as swords, javelins, daggers.', 'A long-bladed weapon with a hilt, and usually a pommel and cross-guard, which is designed to stab, slash, and/or hack.', 'Weapon.']","[('A cutting or thrusting weapon that has a long metal ___ and a hilt with a hand guard', ('blade', 'sword', 'brand', 'steel')), ('A ___ is an edged, bladed weapon intended for manual cutting or thrusting.', ('sword', 'brand', 'steel', 'blade'))]","[('A long-___d weapon with a hilt, and usually a pommel and cross-guard, which is designed to stab, slash, and/or hack.', ('blade', 'sword', 'brand', 'steel')), ('A long-___d weapon that has a handle (and sometimes a hilt) and is designed to stab, cut or slash.', ('blade', 'sword', 'brand', 'steel')), ('A cutting or thrusting weapon that has a long metal ___ and a hilt with a hand guard', ('blade', 'sword', 'brand', 'steel')), ('A ___ is an edged, bladed weapon intended for manual cutting or thrusting.', ('sword', 'brand', 'steel')), ('A sword is an edged, ___d weapon intended for manual cutting or thrusting.', ('blade', 'brand', 'steel')), ('Bladed or pointed weapons, as ___s, javelins, daggers.', ('sword', 'brand', 'steel')), ('___d or pointed weapons, as swords, javelins, daggers.', ('blade', 'brand', 'steel')), ('A ___ing iron.', ('brand', 'sword', 'steel', 'blade')), ('___d weapon', ('blade', 'sword', 'brand', 'steel'))]","['Cutting and/or thrusting weapon.', 'Weapon.']"
board,bn:00021015n,"['committee', 'commission']","['A special group delegated to consider some matter', 'A special group delegated to consider some matter', 'A committee or commission is a body of one or more persons subordinate to a deliberative assembly.', 'Body of one or more persons that is subordinate to a deliberative assembly.', 'Body of one or more persons that is subordinate to a deliberative assembly', 'A group of persons convened for the accomplishment of some specific purpose, typically with formal protocols.', 'A body or group of people, officially tasked with carrying out a particular function.', 'A body of one or more persons convened for the accomplishment of some specific purpose, typically with formal protocols.', 'Group of persons convened for the accomplishment of some specific purpose.']","[('A committee or ___ is a body of one or more persons subordinate to a deliberative assembly.', ('commission',)), ('A ___ or commission is a body of one or more persons subordinate to a deliberative assembly.', ('committee',))]","[('A committee or ___ is a body of one or more persons subordinate to a deliberative assembly.', ('commission',)), ('A ___ or commission is a body of one or more persons subordinate to a deliberative assembly.', ('committee',))]","['A body of one or more persons convened for the accomplishment of some specific purpose, typically with formal protocols.', 'A group of persons convened for the accomplishment of some specific purpose, typically with formal protocols.', 'A body or group of people, officially tasked with carrying out a particular function.', 'Body of one or more persons that is subordinate to a deliberative assembly.', 'Body of one or more persons that is subordinate to a deliberative assembly', 'Group of persons convened for the accomplishment of some specific purpose.', 'A special group delegated to consider some matter']"
