word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
office,bn:00001961n,"['オフィス', '事務所', '事務室', '執務室', '官庁', '政府機関']","['政府の運営部門', '官庁（かんちょう）は、国の事務について国の意思を決定し表示する権限を有する機関を指す法律用語。.', '政府機関（せいふきかん、英: government agency）とは、国や地方といった政府の機関や部局。', '国や地方の政府の機関・部局または政府により設置され権限の一部を付与された組織', '事務作業を行う部屋', '国の事務について国の意思を決定し表示する権限を有する機関']","[('___（せいふきかん、英: government agency）とは、国や地方といった政府の機関や部局。', ('政府機関', 'オフィス', '事務所', '事務室', '執務室', '官庁')), ('___（かんちょう）は、国の事務について国の意思を決定し表示する権限を有する機関を指す法律用語。.', ('官庁', 'オフィス', '政府機関', '事務所', '事務室', '執務室'))]","[('___（せいふきかん、英: government agency）とは、国や地方といった政府の機関や部局。', ('政府機関', 'オフィス', '事務所', '事務室', '執務室', '官庁')), ('___（かんちょう）は、国の事務について国の意思を決定し表示する権限を有する機関を指す法律用語。.', ('官庁', 'オフィス', '政府機関', '事務所', '事務室', '執務室'))]","['国や地方の政府の機関・部局または政府により設置され権限の一部を付与された組織', '国の事務について国の意思を決定し表示する権限を有する機関', '事務作業を行う部屋', '政府の運営部門']"
orange,bn:00059250n,"['オレンジ色', '蜜柑色', '橙色']","['オレンジ色（オレンジいろ）は、果物のオレンジの実のような色。', '果物のオレンジの実のような色']","[('___（オレンジいろ）は、果物のオレンジの実のような色。', ('オレンジ色', '蜜柑色', '橙色'))]","[('___（オレンジいろ）は、果物のオレンジの実のような色。', ('オレンジ色', '蜜柑色', '橙色'))]",['果物のオレンジの実のような色']
oven,bn:00059829n,['オーブン'],"['ベーキングまたはローストのために使われる台所機器', 'オーブン（英: oven, 英語発音: [ʌvən]）は、熱した空気または壁面などから発する赤外線によって食品を加熱し、焼いて、または乾燥を行う閉じた空間の調理器具である。']","[('___（英: oven, 英語発音: [ʌvən]）は、熱した空気または壁面などから発する赤外線によって食品を加熱し、焼いて、または乾燥を行う閉じた空間の調理器具である。', ('オーブン',))]","[('___（英: oven, 英語発音: [ʌvən]）は、熱した空気または壁面などから発する赤外線によって食品を加熱し、焼いて、または乾燥を行う閉じた空間の調理器具である。', ('オーブン',))]",['ベーキングまたはローストのために使われる台所機器']
pen,bn:00061314n,"['ボールペン', 'ペン']","['インクが流れ出てくる先で書く道具', 'ペン（蘭: 、英: pen）とは、硬筆の筆記具のうち、インクによって書く物の総称である。']","[('___（蘭: 、英: pen）とは、硬筆の筆記具のうち、インクによって書く物の総称である。', ('ペン', 'ボールペン'))]","[('___（蘭: 、英: pen）とは、硬筆の筆記具のうち、インクによって書く物の総称である。', ('ペン', 'ボールペン'))]",['インクが流れ出てくる先で書く道具']
pencil,bn:00061334n,"['えんぴつ', '鉛筆']",['鉛筆（えんぴつ）とは、筆記具・文房具の一種。'],"[('鉛筆（___）とは、筆記具・文房具の一種。', ('えんぴつ',)), ('___（えんぴつ）とは、筆記具・文房具の一種。', ('鉛筆',))]","[('鉛筆（___）とは、筆記具・文房具の一種。', ('えんぴつ',)), ('___（えんぴつ）とは、筆記具・文房具の一種。', ('鉛筆',))]",[]
picture,bn:00034471n,['映画'],"['音によって、または連続して動いているという錯覚をおこす画像の連続によって物語に動きを与える娯楽の形態', '映画（えいが、英: motion picture あるいは movie あるいは film、仏: cinéma、中: 電影）とは、長いフィルムに高速度で連続撮影した静止画像（写真）を映写機で映写幕（スクリーン）に連続投影することで、形や動きを再現するもの。', '動画作品の一形態。一般的に、専用施設（映画館等）の中でスクリーンに投射して公開する。']","[('___（えいが、英: motion picture あるいは movie あるいは film、仏: cinéma、中: 電影）とは、長いフィルムに高速度で連続撮影した静止画像（写真）を映写機で映写幕（スクリーン）に連続投影することで、形や動きを再現するもの。', ('映画',))]","[('___（えいが、英: motion picture あるいは movie あるいは film、仏: cinéma、中: 電影）とは、長いフィルムに高速度で連続撮影した静止画像（写真）を映写機で映写幕（スクリーン）に連続投影することで、形や動きを再現するもの。', ('映画',)), ('動画作品の一形態。一般的に、専用施設（___館等）の中でスクリーンに投射して公開する。', ('映画',))]",['音によって、または連続して動いているという錯覚をおこす画像の連続によって物語に動きを与える娯楽の形態']
pig,bn:00042006n,"['豚', 'ブタ', 'イノシシ属', 'Sus scrofa domestica']","['家畜豚', 'ブタ（豚、学名: Sus scrofa domesticus、英語: pig）は、哺乳綱鯨偶蹄目イノシシ科の動物で、イノシシ（猪、Sus scrofa）を家畜化したものである。', 'イノシシ属（イノシシぞく、Sus）は、哺乳綱偶蹄目（鯨偶蹄目とする説もあり）イノシシ科に分類される属。', '鯨偶蹄目イノシシ科の動物']","[('___（豚、学名: Sus scrofa domesticus、英語: pig）は、哺乳綱鯨偶蹄目イノシシ科の動物で、イノシシ（猪、Sus scrofa）を家畜化したものである。', ('ブタ', 'Sus scrofa domestica', 'イノシシ属')), ('ブタ（___、学名: Sus scrofa domesticus、英語: pig）は、哺乳綱鯨偶蹄目イノシシ科の動物で、イノシシ（猪、Sus scrofa）を家畜化したものである。', ('豚', 'Sus scrofa domestica', 'イノシシ属')), ('___（イノシシぞく、Sus）は、哺乳綱偶蹄目（鯨偶蹄目とする説もあり）イノシシ科に分類される属。', ('イノシシ属', 'Sus scrofa domestica', 'ブタ', '豚'))]","[('___（豚、学名: Sus scrofa domesticus、英語: pig）は、哺乳綱鯨偶蹄目イノシシ科の動物で、イノシシ（猪、Sus scrofa）を家畜化したものである。', ('ブタ', 'Sus scrofa domestica', 'イノシシ属')), ('ブタ（___、学名: Sus scrofa domesticus、英語: pig）は、哺乳綱鯨偶蹄目イノシシ科の動物で、イノシシ（猪、Sus scrofa）を家畜化したものである。', ('豚', 'Sus scrofa domestica', 'イノシシ属')), ('___（イノシシぞく、Sus）は、哺乳綱偶蹄目（鯨偶蹄目とする説もあり）イノシシ科に分類される属。', ('イノシシ属', 'Sus scrofa domestica', 'ブタ', '豚'))]","['鯨偶蹄目イノシシ科の動物', '家畜豚']"
pipe,bn:00062568n,"['パイプ', '配管', '水道管']","['水、油、ガスなどを運ぶために用いられる金属やプラスチックの長い菅', 'パイプ とは、液体や気体または粉体などの流体を連続的に輸送するのに用いられる管である。', '水道管（すいどうかん）は、飲料水や洗濯、入浴、炊事などに必要な水を、家庭、学校、企業など、人々が生活・活動する場所に送る管または配管のこと。.']","[('___（すいどうかん）は、飲料水や洗濯、入浴、炊事などに必要な水を、家庭、学校、企業など、人々が生活・活動する場所に送る管または配管のこと。.', ('水道管', 'パイプ', '配管')), ('___ とは、液体や気体または粉体などの流体を連続的に輸送するのに用いられる管である。', ('パイプ', '水道管', '配管'))]","[('___（すいどうかん）は、飲料水や洗濯、入浴、炊事などに必要な水を、家庭、学校、企業など、人々が生活・活動する場所に送る管または配管のこと。.', ('水道管', 'パイプ', '配管')), ('___ とは、液体や気体または粉体などの流体を連続的に輸送するのに用いられる管である。', ('パイプ', '水道管', '配管'))]",['水、油、ガスなどを運ぶために用いられる金属やプラスチックの長い菅']
plane,bn:00001697n,"['飛行機', '航空機']","['翼を固定しプロペラあるいはジェットエンジンで動く飛行機', '飛行機（ひこうき、英: airplane, aeroplane, plane）とは、空中を飛行する機械である航空機のうち、前方への 推力を得て加速前進し、かつ、その前進移動と主翼によって発生する揚力で滑空および浮上するものを言う。', '航空機の一種']","[('___（ひこうき、英: airplane, aeroplane, plane）とは、空中を飛行する機械である航空機のうち、前方への 推力を得て加速前進し、かつ、その前進移動と主翼によって発生する揚力で滑空および浮上するものを言う。', ('飛行機', '航空機'))]","[('___（ひこうき、英: airplane, aeroplane, plane）とは、空中を飛行する機械である航空機のうち、前方への 推力を得て加速前進し、かつ、その前進移動と主翼によって発生する揚力で滑空および浮上するものを言う。', ('飛行機', '航空機')), ('___の一種', ('航空機', '飛行機'))]",['翼を固定しプロペラあるいはジェットエンジンで動く飛行機']
plate,bn:00050990n,['ナンバープレート'],"['車の正面や後ろに取り付けられ、自動車の登録番号がついているプレート', 'ナンバープレート（英語: Number Plate）または、自動車登録番号標（英語: vehicle registration plate）とは、自動車に取り付けられているプレート（板）のことであり、車両の識別や所有者の特定に使われる。', '公道を走行する車両の識別のために取り付けられている標章']","[('___（英語: Number Plate）または、自動車登録番号標（英語: vehicle registration plate）とは、自動車に取り付けられているプレート（板）のことであり、車両の識別や所有者の特定に使われる。', ('ナンバープレート',))]","[('___（英語: Number Plate）または、自動車登録番号標（英語: vehicle registration plate）とは、自動車に取り付けられているプレート（板）のことであり、車両の識別や所有者の特定に使われる。', ('ナンバープレート',))]","['車の正面や後ろに取り付けられ、自動車の登録番号がついているプレート', '公道を走行する車両の識別のために取り付けられている標章']"
plough,bn:00063057n,"['鋤', '鍬', 'プラウ']","['土地を耕して、植え付ける前に溝を切るための一つ以上の重い刃のある農具', 'プラウ（英: plough、plow）とは、種まきや苗の植え付けに備えて最初に土壌を耕起する農具であり、トラクターの作業機である。.']","[('___（英: plough、plow）とは、種まきや苗の植え付けに備えて最初に土壌を耕起する農具であり、トラクターの作業機である。.', ('プラウ', '鋤', '鍬'))]","[('___（英: plough、plow）とは、種まきや苗の植え付けに備えて最初に土壌を耕起する農具であり、トラクターの作業機である。.', ('プラウ', '鋤', '鍬'))]",['土地を耕して、植え付ける前に溝を切るための一つ以上の重い刃のある農具']
pocket,bn:00063155n,"['ポケット', '懐中']","['小物を運ぶための上着についている小袋', 'ポケット（英語：pocket）とは、衣服の表面に小さな布を縫い付けて袋状にした部分。']","[('___（英語：pocket）とは、衣服の表面に小さな布を縫い付けて袋状にした部分。', ('ポケット', '懐中'))]","[('___（英語：pocket）とは、衣服の表面に小さな布を縫い付けて袋状にした部分。', ('ポケット', '懐中'))]",['小物を運ぶための上着についている小袋']
pot,bn:00015106n,"['便器', 'おまる']","['排便排尿用の配管のある設備', '便器（べんき）は、人間が主に大小便の排泄に使用する器具であり、古くは移動式もしくは屋外設備であったが、近年は陶器製のものが普及しており、住宅設備部材の一つとなっている。']","[('___（べんき）は、人間が主に大小便の排泄に使用する器具であり、古くは移動式もしくは屋外設備であったが、近年は陶器製のものが普及しており、住宅設備部材の一つとなっている。', ('便器', 'おまる'))]","[('___（べんき）は、人間が主に大小便の排泄に使用する器具であり、古くは移動式もしくは屋外設備であったが、近年は陶器製のものが普及しており、住宅設備部材の一つとなっている。', ('便器', 'おまる'))]",['排便排尿用の配管のある設備']
potato,bn:00047481n,"['じゃがいも', 'ジャガイモ', 'Solanum tuberosum']","['ジャガイモ（英: potato、学名：Solanum tuberosum）、別名馬鈴薯（ばれいしょ）は、ナス科ナス属の多年草の植物。', 'ナス科ナス属の植物']","[('ジャガイモ（英: potato、学名：___）、別名馬鈴薯（ばれいしょ）は、ナス科ナス属の多年草の植物。', ('Solanum tuberosum', 'じゃがいも')), ('___（英: potato、学名：Solanum tuberosum）、別名馬鈴薯（ばれいしょ）は、ナス科ナス属の多年草の植物。', ('ジャガイモ', 'じゃがいも'))]","[('ジャガイモ（英: potato、学名：___）、別名馬鈴薯（ばれいしょ）は、ナス科ナス属の多年草の植物。', ('Solanum tuberosum', 'じゃがいも')), ('___（英: potato、学名：Solanum tuberosum）、別名馬鈴薯（ばれいしょ）は、ナス科ナス属の多年草の植物。', ('ジャガイモ', 'じゃがいも'))]",['ナス科ナス属の植物']
prison,bn:00064468n,"['監獄', 'けいむしょ', 'かんごく', '刑務所']","['裁判中にまたは罰として監禁される矯正施設', '刑務所（けいむしょ、英語:prison, jail）は、法令に違反し、裁判の結果、刑罰に服することとなった受刑者を収監し就職訓練などの処遇を行う刑事施設である。', '少年院']","[('刑務所（___、英語:prison, jail）は、法令に違反し、裁判の結果、刑罰に服することとなった受刑者を収監し就職訓練などの処遇を行う刑事施設である。', ('けいむしょ', 'かんごく', '監獄')), ('___（けいむしょ、英語:prison, jail）は、法令に違反し、裁判の結果、刑罰に服することとなった受刑者を収監し就職訓練などの処遇を行う刑事施設である。', ('刑務所', 'かんごく', '監獄'))]","[('刑務所（___、英語:prison, jail）は、法令に違反し、裁判の結果、刑罰に服することとなった受刑者を収監し就職訓練などの処遇を行う刑事施設である。', ('けいむしょ', 'かんごく', '監獄')), ('___（けいむしょ、英語:prison, jail）は、法令に違反し、裁判の結果、刑罰に服することとなった受刑者を収監し就職訓練などの処遇を行う刑事施設である。', ('刑務所', 'かんごく', '監獄'))]","['裁判中にまたは罰として監禁される矯正施設', '少年院']"
rail,bn:00077838n,['線路'],"['車輪の走路となる平行した2本のレール', '鉄道における線路とは、狭義には鉄道車両が走行するレール、その下の枕木、道床、その下の路盤（road－bed）を指す。', '鉄道車両が走行するレール、枕木、道床、路盤']",[],[],"['鉄道における線路とは、狭義には鉄道車両が走行するレール、その下の枕木、道床、その下の路盤（road－bed）を指す。', '鉄道車両が走行するレール、枕木、道床、路盤', '車輪の走路となる平行した2本のレール']"
rat,bn:00056119n,"['鼠', 'ハツカネズミ属']","['細く通常は毛のない尻尾を持つ細長い体に先のとがった鼻と小さな耳を持つ小型のネズミに通常似ている数々の小型のげっ歯類のどれか', 'ハツカネズミ属（Mus）は、ネズミ目（齧歯目）に属する小型哺乳類。']","[('___（Mus）は、ネズミ目（齧歯目）に属する小型哺乳類。', ('ハツカネズミ属', '鼠'))]","[('___（Mus）は、ネズミ目（齧歯目）に属する小型哺乳類。', ('ハツカネズミ属', '鼠'))]",['細く通常は毛のない尻尾を持つ細長い体に先のとがった鼻と小さな耳を持つ小型のネズミに通常似ている数々の小型のげっ歯類のどれか']
receipt,bn:00000746n,"['請求書', '送り状', 'インボイス']","['商品またはサービスに対して支払いの義務があるお金の明細書', '送り状（英語: Invoice、インボイス）は、貿易取引において、船荷証券と並ぶ最重要書類の一つ。']","[('送り状（英語: Invoice、___）は、貿易取引において、船荷証券と並ぶ最重要書類の一つ。', ('インボイス', '請求書')), ('___（英語: Invoice、インボイス）は、貿易取引において、船荷証券と並ぶ最重要書類の一つ。', ('送り状', '請求書'))]","[('送り状（英語: Invoice、___）は、貿易取引において、船荷証券と並ぶ最重要書類の一つ。', ('インボイス', '請求書')), ('___（英語: Invoice、インボイス）は、貿易取引において、船荷証券と並ぶ最重要書類の一つ。', ('送り状', '請求書'))]",['商品またはサービスに対して支払いの義務があるお金の明細書']
rod,bn:00022813n,['体罰'],"['罪を犯したとして有罪を宣された者を肉体的に傷つけること', '体罰（たいばつ）とは、注意や懲戒の目的で私的に行われる身体への暴力行為である。']","[('___（たいばつ）とは、注意や懲戒の目的で私的に行われる身体への暴力行為である。', ('体罰',))]","[('___（たいばつ）とは、注意や懲戒の目的で私的に行われる身体への暴力行為である。', ('体罰',))]",['罪を犯したとして有罪を宣された者を肉体的に傷つけること']
roof,bn:00068220n,['屋根'],"['建物の最上部をおおうか、形成する保護カバー', 'ツィンマーマン（Zimmermann）は、ドイツ語圏に見られる姓である。', '屋根（やね、英: roof）は、建物の上方を覆い、居住空間を外界から区画する構造物。']","[('___（やね、英: roof）は、建物の上方を覆い、居住空間を外界から区画する構造物。', ('屋根',))]","[('___（やね、英: roof）は、建物の上方を覆い、居住空間を外界から区画する構造物。', ('屋根',))]","['ツィンマーマン（Zimmermann）は、ドイツ語圏に見られる姓である。', '建物の最上部をおおうか、形成する保護カバー']"
sail,bn:00068849n,['帆船'],"['帆船（はんせん、ほぶね、英: sailing shipあるいはsailboatなど）とは、「帆」（ほ）に風を受けて推進力とする船のことである。', '帆に風を受けて推進力とする船']","[('___（はんせん、ほぶね、英: sailing shipあるいはsailboatなど）とは、「帆」（ほ）に風を受けて推進力とする船のことである。', ('帆船',))]","[('___（はんせん、ほぶね、英: sailing shipあるいはsailboatなど）とは、「帆」（ほ）に風を受けて推進力とする船のことである。', ('帆船',))]",['帆に風を受けて推進力とする船']
school,bn:00069619n,"['大学', '学校', '学び舎']","['教育機関', '学校（がっこう）は、幼児・児童・生徒・学生などに対する教育制度の中核的な役割を果たす機関。', '教育制度の中核を担う公共機関']","[('___（がっこう）は、幼児・児童・生徒・学生などに対する教育制度の中核的な役割を果たす機関。', ('学校', '学び舎', '大学'))]","[('___（がっこう）は、幼児・児童・生徒・学生などに対する教育制度の中核的な役割を果たす機関。', ('学校', '学び舎', '大学'))]","['教育制度の中核を担う公共機関', '教育機関']"
scissors,bn:00060209n,"['鋏', 'はさみ']","['2枚の刃を旋回芯軸で交差させた刃物', 'はさみ （鋏）物を刃で挟み込むことによって、物を切断するための道具。', 'ハンガー・ストライキ（英語: Hunger strike）とは、マハトマ・ガンディーにより始められた非暴力抵抗運動の方法の一つである。']","[('___ （鋏）物を刃で挟み込むことによって、物を切断するための道具。', ('はさみ',)), ('はさみ （___）物を刃で挟み込むことによって、物を切断するための道具。', ('鋏',))]","[('___ （鋏）物を刃で挟み込むことによって、物を切断するための道具。', ('はさみ',)), ('はさみ （___）物を刃で挟み込むことによって、物を切断するための道具。', ('鋏',))]","['ハンガー・ストライキ（英語: Hunger strike）とは、マハトマ・ガンディーにより始められた非暴力抵抗運動の方法の一つである。', '2枚の刃を旋回芯軸で交差させた刃物']"
screw,bn:00069863n,['ボールネジ'],['同様にねじ山の穴にかみあう螺旋形のねじ山の円柱の棒の斜面タイプの単純器械'],[],[],['同様にねじ山の穴にかみあう螺旋形のねじ山の円柱の棒の斜面タイプの単純器械']
seed,bn:00070253n,"['種子', '種']","['小さくて堅い実', '種子（しゅし）とは、種子植物で有性生殖によって形成される散布体である。']","[('___（しゅし）とは、種子植物で有性生殖によって形成される散布体である。', ('種子', '種'))]","[('___（しゅし）とは、___植物で有性生殖によって形成される散布体である。', ('種子',)), ('___子（しゅし）とは、___子植物で有性生殖によって形成される散布体である。', ('種',))]",['小さくて堅い実']
sheep,bn:00070967n,"['羊', 'ひつじ', 'ヒツジ', 'Ovis aries']","['ヤギの同類で、羊毛で覆われたたいてい角を持つ反芻哺乳動物', 'ヒツジ（羊、綿羊、学名 ）は、ウシ科ヤギ亜科の鯨偶蹄目である。', '鯨偶蹄目ウシ科の動物']","[('___（羊、綿羊、学名 ）は、ウシ科ヤギ亜科の鯨偶蹄目である。', ('ヒツジ', 'Ovis aries', 'ひつじ')), ('ヒツジ（___、綿羊、学名 ）は、ウシ科ヤギ亜科の鯨偶蹄目である。', ('羊', 'Ovis aries', 'ひつじ'))]","[('___（羊、綿羊、学名 ）は、ウシ科ヤギ亜科の鯨偶蹄目である。', ('ヒツジ', 'Ovis aries', 'ひつじ')), ('ヒツジ（___、綿羊、学名 ）は、ウシ科ヤギ亜科の鯨偶蹄目である。', ('羊', 'Ovis aries', 'ひつじ')), ('ヤギの同類で、___毛で覆われたたいてい角を持つ反芻哺乳動物', ('羊', 'Ovis aries', 'ひつじ', 'ヒツジ'))]",['鯨偶蹄目ウシ科の動物']
shelf,bn:00070999n,['棚'],"['物体を置くための水平な面がある支え', '棚（たな、英:shelfあるいはrack）とは、板を水平にかけ渡したもので、物をのせる装置。.']","[('___（たな、英:shelfあるいはrack）とは、板を水平にかけ渡したもので、物をのせる装置。.', ('棚',))]","[('___（たな、英:shelfあるいはrack）とは、板を水平にかけ渡したもので、物をのせる装置。.', ('棚',))]",['物体を置くための水平な面がある支え']
ship,bn:00071103n,"['船', '大型船舶']","['乗客や荷物を運ぶ船', '船（ふね、舟、舩、英: vesselあるいはboatあるいはship）は、人や物などをのせて水上を渡航（移動）する目的で作られた乗り物の総称。', '人や物をのせて水上を渡航（移動）する目的で作られた乗り物の総称']","[('___（ふね、舟、舩、英: vesselあるいはboatあるいはship）は、人や物などをのせて水上を渡航（移動）する目的で作られた乗り物の総称。', ('船', '大型船舶'))]","[('___（ふね、舟、舩、英: vesselあるいはboatあるいはship）は、人や物などをのせて水上を渡航（移動）する目的で作られた乗り物の総称。', ('船', '大型船舶'))]","['人や物をのせて水上を渡航（移動）する目的で作られた乗り物の総称', '乗客や荷物を運ぶ船']"
shirt,bn:00071142n,"['シャツ', 'ワイシャツ']","['体の上半分に着る衣服', 'シャツ（英: shirt、襯衣（しんい））とは、上半身の体幹部に着用する衣服の一種であり、肌着（襯）として着用するもの（例：Tシャツ）と、肌着の上に着用する中衣又は上着として使用するものがある。']","[('___（英: shirt、襯衣（しんい））とは、上半身の体幹部に着用する衣服の一種であり、肌着（襯）として着用するもの（例：Tシャツ）と、肌着の上に着用する中衣又は上着として使用するものがある。', ('シャツ', 'ワイシャツ'))]","[('___（英: shirt、襯衣（しんい））とは、上半身の体幹部に着用する衣服の一種であり、肌着（襯）として着用するもの（例：Tシャツ）と、肌着の上に着用する中衣又は上着として使用するものがある。', ('シャツ', 'ワイシャツ'))]",['体の上半分に着る衣服']
shoe,bn:00071172n,"['靴', 'シューズ']","['履き物で、（足首から下の）足に適合するように整形され、皮またはプラスチックの柔軟な甲と、重みのある材料でできた底とかかとが付いている', '靴（くつ）とは、足を包む形の履物の一種。']","[('___（くつ）とは、足を包む形の履物の一種。', ('靴', 'シューズ'))]","[('___（くつ）とは、足を包む形の履物の一種。', ('靴', 'シューズ'))]",['履き物で、（足首から下の）足に適合するように整形され、皮またはプラスチックの柔軟な甲と、重みのある材料でできた底とかかとが付いている']
skin,bn:00024643n,"['肌', '皮膚']","['体を保護する生まれながら備える覆いで、触覚を持つ場所', 'キャラクタユーザインタフェース 、キャラクタベースユーザインタフェース 、コンソールユーザインタフェース 、またはコマンドラインインタフェース は、キーボード等からの文字列を入力とし、文字列が表示されるウィンドウや古くはラインプリンタで印字される文字などを出力とする、ユーザインタフェースの様式で、もっぱらグラフィカルユーザインタフェース の対義語として使われる。', '皮膚（ひふ）は、動物の器官のひとつで、体の表面をおおっている層のこと。', '体の表面をおおっている層', '脊椎動物の体表を覆っている器官。大抵二層からなり、再外層は体毛、鱗、羽などで覆われている。体を守り、外周からの知覚を司っている。']","[('___（ひふ）は、動物の器官のひとつで、体の表面をおおっている層のこと。', ('皮膚', '肌'))]","[('___（ひふ）は、動物の器官のひとつで、体の表面をおおっている層のこと。', ('皮膚', '肌'))]","['キャラクタユーザインタフェース 、キャラクタベースユーザインタフェース 、コンソールユーザインタフェース 、またはコマンドラインインタフェース は、キーボード等からの文字列を入力とし、文字列が表示されるウィンドウや古くはラインプリンタで印字される文字などを出力とする、ユーザインタフェースの様式で、もっぱらグラフィカルユーザインタフェース の対義語として使われる。', '脊椎動物の体表を覆っている器官。大抵二層からなり、再外層は体毛、鱗、羽などで覆われている。体を守り、外周からの知覚を司っている。', '体を保護する生まれながら備える覆いで、触覚を持つ場所', '体の表面をおおっている層']"
skirt,bn:00072004n,['スカート'],"['スカート（英: skirt）は、腰より下を覆う筒状の衣服である。', 'ADSL（エーディーエスエル、Asymmetric Digital Subscriber Line：非対称デジタル加入者線）とはデジタル加入者線（DSL）の1つであり、ツイストペアケーブル通信線路（一般のアナログ電話回線）を使用する上り（アップリンク）と下り（ダウンリンク）の速度が非対称（Asymmetric）な高速デジタル有線通信技術、ならびに電気通信役務のことである。']","[('___（英: skirt）は、腰より下を覆う筒状の衣服である。', ('スカート',))]","[('___（英: skirt）は、腰より下を覆う筒状の衣服である。', ('スカート',))]",['ADSL（エーディーエスエル、Asymmetric Digital Subscriber Line：非対称デジタル加入者線）とはデジタル加入者線（DSL）の1つであり、ツイストペアケーブル通信線路（一般のアナログ電話回線）を使用する上り（アップリンク）と下り（ダウンリンク）の速度が非対称（Asymmetric）な高速デジタル有線通信技術、ならびに電気通信役務のことである。']
snake,bn:00059150n,"['蛇', 'ヘビ']","['ヘビ（蛇、英: snake）は、爬虫綱有鱗目ヘビ亜目（Serpentes）に分類される爬虫類の総称。', '爬虫綱有鱗目ヘビ亜目に分類される爬虫類の総称']","[('___（蛇、英: snake）は、爬虫綱有鱗目ヘビ亜目（Serpentes）に分類される爬虫類の総称。', ('ヘビ',)), ('ヘビ（___、英: snake）は、爬虫綱有鱗目ヘビ亜目（Serpentes）に分類される爬虫類の総称。', ('蛇',))]","[('___（蛇、英: snake）は、爬虫綱有鱗目ヘビ亜目（Serpentes）に分類される爬虫類の総称。', ('ヘビ',)), ('ヘビ（___、英: snake）は、爬虫綱有鱗目ヘビ亜目（Serpentes）に分類される爬虫類の総称。', ('蛇',))]",['爬虫綱有鱗目ヘビ亜目に分類される爬虫類の総称']
sock,bn:00072576n,"['靴下', 'ソックス']",['靴下（くつした、英語:sock）とは、足（脚）の保護や保温などの機能をもつフートウエアの一種である。'],"[('___（くつした、英語:sock）とは、足（脚）の保護や保温などの機能をもつフートウエアの一種である。', ('靴下', 'ソックス'))]","[('___（くつした、英語:sock）とは、足（脚）の保護や保温などの機能をもつフートウエアの一種である。', ('靴下', 'ソックス'))]",[]
spade,bn:00022443n,"['Nワード', 'ニガー']","['黒人にとって、非常に侮辱的な名称', 'ニガー（英語: nigger）とは、主に英語圏において、一般に黒人を指す蔑称として用いられるスラングの一つである。', '主に英語圏において、一般に黒人を指す蔑称として用いられるスラングの一つ']","[('___（英語: nigger）とは、主に英語圏において、一般に黒人を指す蔑称として用いられるスラングの一つである。', ('ニガー', 'Nワード'))]","[('___（英語: nigger）とは、主に英語圏において、一般に黒人を指す蔑称として用いられるスラングの一つである。', ('ニガー', 'Nワード'))]","['主に英語圏において、一般に黒人を指す蔑称として用いられるスラングの一つ', '黒人にとって、非常に侮辱的な名称']"
sponge,bn:00060631n,"['海綿動物', 'Porifera']",['海綿動物（かいめんどうぶつ、英: sponge）は、海綿動物門（羅: Porifera）に属する動物の総称である。'],"[('海綿動物（かいめんどうぶつ、英: sponge）は、海綿動物門（羅: ___）に属する動物の総称である。', ('Porifera',)), ('___（かいめんどうぶつ、英: sponge）は、海綿動物門（羅: Porifera）に属する動物の総称である。', ('海綿動物',))]","[('海綿動物（かいめんどうぶつ、英: sponge）は、海綿動物門（羅: ___）に属する動物の総称である。', ('Porifera',)), ('___（かいめんどうぶつ、英: sponge）は、___門（羅: Porifera）に属する動物の総称である。', ('海綿動物',))]",[]
spoon,bn:00073547n,"['スプーン', 'さじ']",['スプーン（英: spoon）とは、小さくて浅いボウル状の部分と比較的長い取っ手を組み合わせた、食事用あるいは調理用の道具。'],"[('___（英: spoon）とは、小さくて浅いボウル状の部分と比較的長い取っ手を組み合わせた、食事用あるいは調理用の道具。', ('スプーン', 'さじ'))]","[('___（英: spoon）とは、小さくて浅いボウル状の部分と比較的長い取っ手を組み合わせた、食事用あるいは調理用の道具。', ('スプーン', 'さじ'))]",[]
spring,bn:00036077n,"['泉', '湧水', '温泉']","['地下水の自然な流れ', '湧水（ゆうすい）は、地下水が地表に自然に出てきたもののことである。', '泉（いずみ）は、水が地中から自然にわき出ているところのことである。', '水が地中から自然にわき出ているところ']","[('___（ゆうすい）は、地下水が地表に自然に出てきたもののことである。', ('湧水', '温泉', '泉')), ('___（いずみ）は、水が地中から自然にわき出ているところのことである。', ('泉', '湧水', '温泉'))]","[('___（ゆうすい）は、地下水が地表に自然に出てきたもののことである。', ('湧水', '温泉', '泉')), ('___（いずみ）は、水が地中から自然にわき出ているところのことである。', ('泉', '湧水', '温泉'))]","['水が地中から自然にわき出ているところ', '地下水の自然な流れ']"
square,bn:00036107n,['正方形'],"['正方形（せいほうけい、英: square）または正四角形（せいしかくけい、せいしかっけい）は、平面上の幾何学において、4つの辺の長さが全て等しく、かつ、4つの角の角度が全て等しい四角形のこと。', '4つの辺の長さと4つの角の角度が全て等しい四角形']","[('___（せいほうけい、英: square）または正四角形（せいしかくけい、せいしかっけい）は、平面上の幾何学において、4つの辺の長さが全て等しく、かつ、4つの角の角度が全て等しい四角形のこと。', ('正方形',))]","[('___（せいほうけい、英: square）または正四角形（せいしかくけい、せいしかっけい）は、平面上の幾何学において、4つの辺の長さが全て等しく、かつ、4つの角の角度が全て等しい四角形のこと。', ('正方形',))]",['4つの辺の長さと4つの角の角度が全て等しい四角形']
