word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
pig,bn:00042006n,"['sika', 'siat', 'Siat', 'possu', 'Sus scrofa', 'syöttökarju']","['Sika eli kesysika on eurooppalaisesta villisiasta hyötyeläimeksi jalostettu alalaji, jota kasvatetaan yleisesti lihan ja usein myös nahan tuotantoa varten.', 'Siat on yksi kolmesta suvusta sikojen heimon Suinae-alaheimossa.', 'Sorkkaeläin', 'Eurooppalaisesta villisiasta hyötyeläimeksi jalostettu alalaji', 'nisäkässuku', 'Yleinen nelijalkainen eläin (Sus scrofa), jolla on sorkat, harjakset ja kaivamiseen sopeutunut nenä ja jota ihmiset pitävät karjana lihan vuoksi.']","[('___ eli kesysika on eurooppalaisesta villisiasta hyötyeläimeksi jalostettu alalaji, jota kasvatetaan yleisesti lihan ja usein myös nahan tuotantoa varten.', ('sika', 'syöttökarju', 'Sus scrofa', 'possu', 'siat', 'Siat')), ('Yleinen nelijalkainen eläin (___), jolla on sorkat, harjakset ja kaivamiseen sopeutunut nenä ja jota ihmiset pitävät karjana lihan vuoksi.', ('Sus scrofa', 'syöttökarju', 'possu', 'sika', 'siat', 'Siat')), ('___ on yksi kolmesta suvusta sikojen heimon Suinae-alaheimossa.', ('siat', 'syöttökarju', 'Sus scrofa', 'possu', 'sika')), ('___ on yksi kolmesta suvusta sikojen heimon Suinae-alaheimossa.', ('Siat', 'syöttökarju', 'Sus scrofa', 'possu', 'sika'))]","[('___ eli kesysika on eurooppalaisesta villisiasta hyötyeläimeksi jalostettu alalaji, jota kasvatetaan yleisesti lihan ja usein myös nahan tuotantoa varten.', ('sika', 'syöttökarju', 'Sus scrofa', 'possu', 'siat', 'Siat')), ('Yleinen nelijalkainen eläin (___), jolla on sorkat, harjakset ja kaivamiseen sopeutunut nenä ja jota ihmiset pitävät karjana lihan vuoksi.', ('Sus scrofa', 'syöttökarju', 'possu', 'sika', 'siat', 'Siat')), ('___ on yksi kolmesta suvusta sikojen heimon Suinae-alaheimossa.', ('siat', 'syöttökarju', 'Sus scrofa', 'possu', 'sika')), ('___ on yksi kolmesta suvusta sikojen heimon Suinae-alaheimossa.', ('Siat', 'syöttökarju', 'Sus scrofa', 'possu', 'sika'))]","['Eurooppalaisesta villisiasta hyötyeläimeksi jalostettu alalaji', 'Sorkkaeläin', 'nisäkässuku']"
pipe,bn:00062568n,"['putki', 'johto', 'putkisto', 'vesijohto']","['Putki on pitkänomainen, poikkileikkaukseltaan tavallisimmin pyöreä, yleensä muovista tai metallista valmistettu ontto esine.', 'Vesijohto tai vesiputki on putki tai letku, joka on usein tehty polyvinyylikloridista, raudasta, polyeteenistä tai kuparista ja joka johdattaa paineistettua ja puhdasta vettä rakennuksiin.', 'Esine, joka on mateamaattisesti lieriö ilman päitä']","[('___ tai vesiputki on putki tai letku, joka on usein tehty polyvinyylikloridista, raudasta, polyeteenistä tai kuparista ja joka johdattaa paineistettua ja puhdasta vettä rakennuksiin.', ('vesijohto', 'putkisto', 'johto')), ('Vesijohto tai vesiputki on ___ tai letku, joka on usein tehty polyvinyylikloridista, raudasta, polyeteenistä tai kuparista ja joka johdattaa paineistettua ja puhdasta vettä rakennuksiin.', ('putki', 'putkisto', 'johto')), ('___ on pitkänomainen, poikkileikkaukseltaan tavallisimmin pyöreä, yleensä muovista tai metallista valmistettu ontto esine.', ('putki', 'vesijohto', 'putkisto', 'johto'))]","[('___ tai vesiputki on putki tai letku, joka on usein tehty polyvinyylikloridista, raudasta, polyeteenistä tai kuparista ja joka johdattaa paineistettua ja puhdasta vettä rakennuksiin.', ('vesijohto', 'putkisto', 'johto')), ('Vesijohto tai vesiputki on ___ tai letku, joka on usein tehty polyvinyylikloridista, raudasta, polyeteenistä tai kuparista ja joka johdattaa paineistettua ja puhdasta vettä rakennuksiin.', ('putki', 'putkisto', 'johto')), ('___ on pitkänomainen, poikkileikkaukseltaan tavallisimmin pyöreä, yleensä muovista tai metallista valmistettu ontto esine.', ('putki', 'vesijohto', 'putkisto', 'johto'))]","['Esine, joka on mateamaattisesti lieriö ilman päitä']"
plane,bn:00001697n,"['lentokone', 'kone']","['Lentokone on ilmassa liikkuva, ilmaa raskaampi kiinteäsiipinen ilma-alus.', 'Ilmassa liikkuva kulkuneuvo']","[('___ on ilmassa liikkuva, ilmaa raskaampi kiinteäsiipinen ilma-alus.', ('lentokone', 'kone'))]","[('___ on ilmassa liikkuva, ilmaa raskaampi kiinteäsiipinen ilma-alus.', ('lentokone', 'kone'))]",['Ilmassa liikkuva kulkuneuvo']
plate,bn:00050990n,['rekisterikilpi'],"['Rekisterikilpi on tunnistamista varten tarkoitettu autoon tai muuhun rekisteröitävään ajoneuvoon kiinnitetty pieni metallinen tai muovinen kilpi, johon on kirjoitettu ajoneuvon rekisteritunnus.']","[('___ on tunnistamista varten tarkoitettu autoon tai muuhun rekisteröitävään ajoneuvoon kiinnitetty pieni metallinen tai muovinen kilpi, johon on kirjoitettu ajoneuvon rekisteritunnus.', ('rekisterikilpi',))]","[('___ on tunnistamista varten tarkoitettu autoon tai muuhun rekisteröitävään ajoneuvoon kiinnitetty pieni metallinen tai muovinen kilpi, johon on kirjoitettu ajoneuvon rekisteritunnus.', ('rekisterikilpi',))]",[]
plough,bn:00063057n,['aura'],"['Aura eli kyntöaura on maatalouskone, jota käytetään kyntämiseen eli maan muokkaamiseen avaamalla pitkiä vakoja maahan ja maata kääntämällä.']","[('___ eli kyntöaura on maatalouskone, jota käytetään kyntämiseen eli maan muokkaamiseen avaamalla pitkiä vakoja maahan ja maata kääntämällä.', ('aura',))]","[('___ eli kyntöaura on maatalouskone, jota käytetään kyntämiseen eli maan muokkaamiseen avaamalla pitkiä vakoja maahan ja maata kääntämällä.', ('aura',))]",[]
pocket,bn:00063155n,['tasku'],"['Tasku on vaatekappaleen, laukun tai muun esineen ulko- tai sisäpinnassa oleva litteä tai pussimainen säilytyslokero, jonne voi sijoittaa mukana tarvittavia pieniä tavaroita.', 'Vaatekappaleen osa']","[('___ on vaatekappaleen, laukun tai muun esineen ulko- tai sisäpinnassa oleva litteä tai pussimainen säilytyslokero, jonne voi sijoittaa mukana tarvittavia pieniä tavaroita.', ('tasku',))]","[('___ on vaatekappaleen, laukun tai muun esineen ulko- tai sisäpinnassa oleva litteä tai pussimainen säilytyslokero, jonne voi sijoittaa mukana tarvittavia pieniä tavaroita.', ('tasku',))]",['Vaatekappaleen osa']
pot,bn:00015106n,"['potta', 'pytty', 'yöastia', 'käymälä', 'pönttö', 'wc-pönttö', 'vessa', 'wc-istuin']","['Käymälä on paikka, huonetila tai rakennus, jota käytetään tarpeiden tekemiseen eli ulostamiseen ja virtsaamiseen.', 'Ulostamiseen ja virtsaamiseen tarkoitettu paikka']","[('___ on paikka, huonetila tai rakennus, jota käytetään tarpeiden tekemiseen eli ulostamiseen ja virtsaamiseen.', ('käymälä', 'wc-pönttö', 'wc-istuin', 'yöastia', 'pönttö', 'potta', 'pytty', 'vessa'))]","[('___ on paikka, huonetila tai rakennus, jota käytetään tarpeiden tekemiseen eli ulostamiseen ja virtsaamiseen.', ('käymälä', 'wc-pönttö', 'wc-istuin', 'yöastia', 'pönttö', 'potta', 'pytty', 'vessa'))]",['Ulostamiseen ja virtsaamiseen tarkoitettu paikka']
potato,bn:00047481n,"['peruna', 'potaatti', 'pottu']","['Peruna on koisokasvien heimoon kuuluva kasvi, jonka mukulaa käytetään ravintona.', 'ravinnoksi käytettävä perunakasvin mukula', 'Koisokasvien heimoon kuuluva ravintokasvi']","[('___ on koisokasvien heimoon kuuluva kasvi, jonka mukulaa käytetään ravintona.', ('peruna', 'potaatti', 'pottu'))]","[('___ on koisokasvien heimoon kuuluva kasvi, jonka mukulaa käytetään ravintona.', ('peruna', 'potaatti', 'pottu')), ('ravinnoksi käytettävä ___kasvin mukula', ('peruna', 'potaatti', 'pottu'))]",['Koisokasvien heimoon kuuluva ravintokasvi']
prison,bn:00064468n,"['linna', 'vankila', 'tyrmä']","['Vankila on laitos, jossa säilytetään vankeja.', 'laitos, jossa pidetään lainrikkojia', 'Paikka, jossa yksilöiden henkilökohtaista vapautta on rajoitettu.']","[('___ on laitos, jossa säilytetään vankeja.', ('vankila', 'linna', 'tyrmä'))]","[('___ on laitos, jossa säilytetään vankeja.', ('vankila', 'linna', 'tyrmä'))]","['Paikka, jossa yksilöiden henkilökohtaista vapautta on rajoitettu.', 'laitos, jossa pidetään lainrikkojia']"
rail,bn:00077838n,"['rautatie', 'rata', 'junarata', 'raide', 'Raide', 'raiteet']","['Raide tarkoittaa kahden kiskon ja pölkytyksen muodostamaa yksittäistä väylää, joka muodostaa alustan raideliikenteelle ja ottaa vastaan liikenteen kuormat.', 'Kahden kiskon ja pölkytyksen muodostama yksittäinen väylä']","[('___ tarkoittaa kahden kiskon ja pölkytyksen muodostamaa yksittäistä väylää, joka muodostaa alustan raideliikenteelle ja ottaa vastaan liikenteen kuormat.', ('raide', 'rautatie', 'junarata', 'raiteet', 'rata')), ('___ tarkoittaa kahden kiskon ja pölkytyksen muodostamaa yksittäistä väylää, joka muodostaa alustan raideliikenteelle ja ottaa vastaan liikenteen kuormat.', ('Raide', 'rautatie', 'junarata', 'raiteet', 'rata'))]","[('___ tarkoittaa kahden kiskon ja pölkytyksen muodostamaa yksittäistä väylää, joka muodostaa alustan ___liikenteelle ja ottaa vastaan liikenteen kuormat.', ('raide', 'rautatie', 'junarata', 'raiteet', 'rata')), ('___ tarkoittaa kahden kiskon ja pölkytyksen muodostamaa yksittäistä väylää, joka muodostaa alustan ___liikenteelle ja ottaa vastaan liikenteen kuormat.', ('Raide', 'rautatie', 'junarata', 'raiteet', 'rata'))]",['Kahden kiskon ja pölkytyksen muodostama yksittäinen väylä']
rat,bn:00056119n,"['hiiri', 'kotihiiret', 'Kotihiiret']","['Kotihiiret on varsinaisten hiirten ja rottien alaheimoon kuuluva jyrsijäsuku, johon kuuluu noin 40 lajia.', 'Hiiriksi kutsutaan monia pieniä, etenkin pitkähäntäisiä jyrsijöitä.', 'Pieni jyrsijä', 'pieni jyrsijä']","[('___ on varsinaisten hiirten ja rottien alaheimoon kuuluva jyrsijäsuku, johon kuuluu noin 40 lajia.', ('kotihiiret', 'hiiri')), ('___ on varsinaisten hiirten ja rottien alaheimoon kuuluva jyrsijäsuku, johon kuuluu noin 40 lajia.', ('Kotihiiret', 'hiiri'))]","[('___ on varsinaisten hiirten ja rottien alaheimoon kuuluva jyrsijäsuku, johon kuuluu noin 40 lajia.', ('kotihiiret', 'hiiri')), ('___ on varsinaisten hiirten ja rottien alaheimoon kuuluva jyrsijäsuku, johon kuuluu noin 40 lajia.', ('Kotihiiret', 'hiiri')), ('___ksi kutsutaan monia pieniä, etenkin pitkähäntäisiä jyrsijöitä.', ('hiiri', 'kotihiiret', 'Kotihiiret'))]","['Pieni jyrsijä', 'pieni jyrsijä']"
receipt,bn:00000746n,"['lasku', 'tili', 'ravintolalasku', 'tavaralasku']","['Lasku on tosite tai ilmoitus, joka sisältää myydyn tuotteen tai palvelun tiedot sekä sovitun hinnan.']","[('___ on tosite tai ilmoitus, joka sisältää myydyn tuotteen tai palvelun tiedot sekä sovitun hinnan.', ('lasku', 'ravintolalasku', 'tavaralasku', 'tili'))]","[('___ on tosite tai ilmoitus, joka sisältää myydyn tuotteen tai palvelun tiedot sekä sovitun hinnan.', ('lasku', 'ravintolalasku', 'tavaralasku', 'tili'))]",[]
rod,bn:00022813n,"['ruumiinrangaistus', 'ruumiillinen rangaistus']","['Ruumiinrangaistus on yksilölle hänen tekemänsä oikeudenloukkauksen vuoksi määrätty rangaistus, joka kohdistuu hänen ruumiilliseen koskemattomuuteensa.', 'Kivun tahallinen aiheuttaminen rangaistuksena']","[('___ on yksilölle hänen tekemänsä oikeudenloukkauksen vuoksi määrätty rangaistus, joka kohdistuu hänen ruumiilliseen koskemattomuuteensa.', ('ruumiinrangaistus', 'ruumiillinen rangaistus'))]","[('___ on yksilölle hänen tekemänsä oikeudenloukkauksen vuoksi määrätty rangaistus, joka kohdistuu hänen ruumiilliseen koskemattomuuteensa.', ('ruumiinrangaistus', 'ruumiillinen rangaistus'))]",['Kivun tahallinen aiheuttaminen rangaistuksena']
roof,bn:00068220n,"['ulkokatto', 'katto']","['Katto on rakennusta, huonetta tai vastaavaa tilaa päältä päin suojaava rakennusosa, tai yleensä jonkin tilan yläpinta.', 'huoneen, rakennuksen tai tilan yläpinta']","[('___ on rakennusta, huonetta tai vastaavaa tilaa päältä päin suojaava rakennusosa, tai yleensä jonkin tilan yläpinta.', ('katto', 'ulkokatto'))]","[('___ on rakennusta, huonetta tai vastaavaa tilaa päältä päin suojaava rakennusosa, tai yleensä jonkin tilan yläpinta.', ('katto', 'ulkokatto'))]","['huoneen, rakennuksen tai tilan yläpinta']"
sail,bn:00068849n,"['purjealus', 'purjehdusalus', 'purjelaiva']","['Purjealus on vesiliikennealus, joka kulkee vedessä tuulen voiman vaikuttaessa sen purjeisiin.']","[('___ on vesiliikennealus, joka kulkee vedessä tuulen voiman vaikuttaessa sen purjeisiin.', ('purjealus', 'purjehdusalus', 'purjelaiva'))]","[('___ on vesiliikennealus, joka kulkee vedessä tuulen voiman vaikuttaessa sen purjeisiin.', ('purjealus', 'purjehdusalus', 'purjelaiva'))]",[]
school,bn:00069619n,"['yliopisto', 'koulu']","['Koulu on usein valtiollinen instituutio, jonka tehtävänä on järjestää virallista, tutkintoihin johtavaa koulutusta.']","[('___ on usein valtiollinen instituutio, jonka tehtävänä on järjestää virallista, tutkintoihin johtavaa koulutusta.', ('koulu', 'yliopisto'))]","[('___ on usein valtiollinen instituutio, jonka tehtävänä on järjestää virallista, tutkintoihin johtavaa ___tusta.', ('koulu', 'yliopisto'))]",[]
scissors,bn:00060209n,['sakset'],"['Sakset on käsityökalu, joka on tarkoitettu erilaisten ohuiden materiaalien leikkaamiseen ja katkaisemiseen.', 'Leikkaustyökalu', 'käsityökalu ohuiden materiaalien leikkaamiseen']","[('___ on käsityökalu, joka on tarkoitettu erilaisten ohuiden materiaalien leikkaamiseen ja katkaisemiseen.', ('sakset',))]","[('___ on käsityökalu, joka on tarkoitettu erilaisten ohuiden materiaalien leikkaamiseen ja katkaisemiseen.', ('sakset',))]","['käsityökalu ohuiden materiaalien leikkaamiseen', 'Leikkaustyökalu']"
seed,bn:00070253n,['siemen'],['Siemen on suvullisesti lisääntyvän siemenkasvin lisääntymiselin.'],"[('___ on suvullisesti lisääntyvän siemenkasvin lisääntymiselin.', ('siemen',))]","[('___ on suvullisesti lisääntyvän ___kasvin lisääntymiselin.', ('siemen',))]",[]
sheep,bn:00070967n,"['lammas', 'lampaat', 'Ovis aries', 'Ovis orientalis aries']","['Lammas on vuohieläinten alaheimoon kuuluva nisäkäs, jota kasvatetaan etenkin sen villan, lihan ja maidon vuoksi.', 'kesytetty vuohieläin']","[('___ on vuohieläinten alaheimoon kuuluva nisäkäs, jota kasvatetaan etenkin sen villan, lihan ja maidon vuoksi.', ('lammas', 'Ovis orientalis aries', 'Ovis aries', 'lampaat'))]","[('___ on vuohieläinten alaheimoon kuuluva nisäkäs, jota kasvatetaan etenkin sen villan, lihan ja maidon vuoksi.', ('lammas', 'Ovis orientalis aries', 'Ovis aries', 'lampaat'))]",['kesytetty vuohieläin']
ship,bn:00071103n,"['laiva', 'alus']","['Laiva on suuri vedessä kulkeva alus.', 'Suurehko vesikulkuneuvo']","[('___ on suuri vedessä kulkeva alus.', ('laiva',)), ('Laiva on suuri vedessä kulkeva ___.', ('alus',))]","[('___ on suuri vedessä kulkeva alus.', ('laiva',)), ('Laiva on suuri vedessä kulkeva ___.', ('alus',))]",['Suurehko vesikulkuneuvo']
shirt,bn:00071142n,"['paita', 'aluspaita', 'paitapusero']",['Paita on ylävartalon päälle lähimmäksi ihoa puettava vaate.'],"[('___ on ylävartalon päälle lähimmäksi ihoa puettava vaate.', ('paita', 'paitapusero', 'aluspaita'))]","[('___ on ylävartalon päälle lähimmäksi ihoa puettava vaate.', ('paita', 'paitapusero', 'aluspaita'))]",[]
shoe,bn:00071172n,['kenkä'],"['Kenkä on nauhalla, soljella tai vastaavalla kiinnitettävä tai avonainen jalkine.']","[('___ on nauhalla, soljella tai vastaavalla kiinnitettävä tai avonainen jalkine.', ('kenkä',))]","[('___ on nauhalla, soljella tai vastaavalla kiinnitettävä tai avonainen jalkine.', ('kenkä',))]",[]
skin,bn:00024643n,"['iho', 'nahka', 'tegumentti', 'cutis']","['Iho on elimistön uloin ja suurin elin, jonka kerroksia ovat orvaskesi, verinahka ja ihonalaiskerros.', 'Elimistön uloin ja suurin elin']","[('___ on elimistön uloin ja suurin elin, jonka kerroksia ovat orvaskesi, verinahka ja ihonalaiskerros.', ('iho', 'tegumentti', 'nahka', 'cutis'))]","[('___ on elimistön uloin ja suurin elin, jonka kerroksia ovat orvaskesi, verinahka ja ___nalaiskerros.', ('iho', 'tegumentti', 'nahka', 'cutis'))]",['Elimistön uloin ja suurin elin']
skirt,bn:00072004n,['hame'],"['Hame on vaatekappale, joka on yhtenäinen ja kiedotaan lantion ympärille.']","[('___ on vaatekappale, joka on yhtenäinen ja kiedotaan lantion ympärille.', ('hame',))]","[('___ on vaatekappale, joka on yhtenäinen ja kiedotaan lantion ympärille.', ('hame',))]",[]
snake,bn:00059150n,"['käärmeet', 'käärme']","['Käärmeet ovat jalattomia matelijoita.', 'Matelijoiden alalahko', 'Jalattomia matelijoita']","[('___ ovat jalattomia matelijoita.', ('käärmeet', 'käärme'))]","[('___ ovat jalattomia matelijoita.', ('käärmeet',)), ('___et ovat jalattomia matelijoita.', ('käärme',))]","['Jalattomia matelijoita', 'Matelijoiden alalahko']"
sock,bn:00072576n,['sukka'],"['Sukka on pussimainen vaate, joka peittää jalkaa ja jalkaterää.']","[('___ on pussimainen vaate, joka peittää jalkaa ja jalkaterää.', ('sukka',))]","[('___ on pussimainen vaate, joka peittää jalkaa ja jalkaterää.', ('sukka',))]",[]
spade,bn:00022443n,"['Nigga', 'lakupekka', 'nekru', 'mutiainen', 'neekeri', 'mutakuono']","['Nigga on afroamerikkalaisten afrikanamerikkalaisessa englannissa käyttämä, heitä itseään tarkoittava termi.', 'afroamerikkalainen termi']","[('___ on afroamerikkalaisten afrikanamerikkalaisessa englannissa käyttämä, heitä itseään tarkoittava termi.', ('Nigga', 'lakupekka', 'mutiainen', 'mutakuono', 'neekeri', 'nekru'))]","[('___ on afroamerikkalaisten afrikanamerikkalaisessa englannissa käyttämä, heitä itseään tarkoittava termi.', ('Nigga', 'lakupekka', 'mutiainen', 'mutakuono', 'neekeri', 'nekru'))]",['afroamerikkalainen termi']
sponge,bn:00060631n,"['sienieläimet', 'sienieläin']","['Sienieläimet on eläinkunnan pääjakso, joka käsittää yli 5 000 etenkin merissä elävää lajia.']","[('___ on eläinkunnan pääjakso, joka käsittää yli 5 000 etenkin merissä elävää lajia.', ('sienieläimet', 'sienieläin'))]","[('___ on eläinkunnan pääjakso, joka käsittää yli 5 000 etenkin merissä elävää lajia.', ('sienieläimet', 'sienieläin'))]",[]
spoon,bn:00073547n,"['lusikka', 'kapusta']","['Lusikka on ruokailuväline, jossa on varsi ja maljamainen pesäosa.', 'Ruokailuväline']","[('___ on ruokailuväline, jossa on varsi ja maljamainen pesäosa.', ('lusikka', 'kapusta'))]","[('___ on ruokailuväline, jossa on varsi ja maljamainen pesäosa.', ('lusikka', 'kapusta'))]",['Ruokailuväline']
spring,bn:00036077n,"['lähde', 'ulosvirtaus', 'purkaus', 'luonnonlähde']","['Lähde on paikka, jossa pohjavesi virtaa maan pinnalle.', 'Paikka, jossa pohjavesi virtaa maan pinnalle', 'Paikka, jossa pohjavesi virtaa maan pinnalle']","[('___ on paikka, jossa pohjavesi virtaa maan pinnalle.', ('lähde', 'luonnonlähde', 'ulosvirtaus', 'purkaus'))]","[('___ on paikka, jossa pohjavesi virtaa maan pinnalle.', ('lähde', 'luonnonlähde', 'ulosvirtaus', 'purkaus'))]","['Paikka, jossa pohjavesi virtaa maan pinnalle']"
square,bn:00036107n,"['neliö', 'nelikulmio']","['Neliö on geometriassa nelikulmio, jonka kaikki sivut ovat yhtä pitkät ja kaikki kulmat ovat suoria eli 90°.', 'Säännöllinen nelikulmio, geometrinen kuvio', 'Säännöllinen nelikulmio']","[('Neliö on geometriassa ___, jonka kaikki sivut ovat yhtä pitkät ja kaikki kulmat ovat suoria eli 90°.', ('nelikulmio',)), ('___ on geometriassa nelikulmio, jonka kaikki sivut ovat yhtä pitkät ja kaikki kulmat ovat suoria eli 90°.', ('neliö',)), ('Säännöllinen ___, geometrinen kuvio', ('nelikulmio', 'neliö')), ('Säännöllinen ___', ('nelikulmio', 'neliö'))]","[('Neliö on geometriassa ___, jonka kaikki sivut ovat yhtä pitkät ja kaikki kulmat ovat suoria eli 90°.', ('nelikulmio',)), ('___ on geometriassa nelikulmio, jonka kaikki sivut ovat yhtä pitkät ja kaikki kulmat ovat suoria eli 90°.', ('neliö',)), ('Säännöllinen ___, geometrinen kuvio', ('nelikulmio', 'neliö')), ('Säännöllinen ___', ('nelikulmio', 'neliö'))]",[]
stamp,bn:00063768n,"['postimerkki', 'merkki']","['Postimerkki on postilähetykseen kiinnitettävä todistus siitä, että postimaksu on maksettu ennalta.', 'Postilähetykseen kiinnitettävä todiste siitä, että lähetyksen postimaksu on maksettu']","[('___ on postilähetykseen kiinnitettävä todistus siitä, että postimaksu on maksettu ennalta.', ('postimerkki', 'merkki'))]","[('___ on postilähetykseen kiinnitettävä todistus siitä, että postimaksu on maksettu ennalta.', ('postimerkki', 'merkki'))]","['Postilähetykseen kiinnitettävä todiste siitä, että lähetyksen postimaksu on maksettu']"
star,bn:00073964n,"['tähti', 'kiintotähti']","['Tähti on omavaloinen, yleensä pallomainen ja kaasumainen taivaankappale.', 'Avaruuden kaasupallo, taivaankappale', 'Omavaloinen taivaankappale']","[('___ on omavaloinen, yleensä pallomainen ja kaasumainen taivaankappale.', ('tähti', 'kiintotähti'))]","[('___ on omavaloinen, yleensä pallomainen ja kaasumainen taivaankappale.', ('tähti', 'kiintotähti'))]","['Avaruuden kaasupallo, taivaankappale', 'Omavaloinen taivaankappale']"
stem,bn:00073868n,"['varsi', 'Varsi']","['Varsi on tavallisesti kasvin maanpäällinen osa eli ilmaverso, joka kannattelee lehtiä ja kukkia, eli toimii kasvin tukirankana.', 'Kasvinosa']","[('___ on tavallisesti kasvin maanpäällinen osa eli ilmaverso, joka kannattelee lehtiä ja kukkia, eli toimii kasvin tukirankana.', ('varsi',)), ('___ on tavallisesti kasvin maanpäällinen osa eli ilmaverso, joka kannattelee lehtiä ja kukkia, eli toimii kasvin tukirankana.', ('Varsi',))]","[('___ on tavallisesti kasvin maanpäällinen osa eli ilmaverso, joka kannattelee lehtiä ja kukkia, eli toimii kasvin tukirankana.', ('varsi',)), ('___ on tavallisesti kasvin maanpäällinen osa eli ilmaverso, joka kannattelee lehtiä ja kukkia, eli toimii kasvin tukirankana.', ('Varsi',))]",['Kasvinosa']
stick,bn:00019079n,['sikari'],"['Sikari (esp.', 'tupakkatuote']","[('___ (esp.', ('sikari',))]","[('___ (esp.', ('sikari',))]",['tupakkatuote']
stomach,bn:00012886n,"['vatsa', 'maha', 'Mahalaukku', 'mahalaukku', 'masu']","['Mahalaukku eli ventrikkeli ', 'ruuansulatuselin']","[('___ eli ventrikkeli ', ('Mahalaukku', 'vatsa', 'maha', 'masu')), ('___ eli ventrikkeli ', ('mahalaukku', 'vatsa', 'maha', 'masu'))]","[('___ eli ventrikkeli ', ('Mahalaukku', 'vatsa', 'masu')), ('___ eli ventrikkeli ', ('mahalaukku', 'vatsa', 'masu')), ('___laukku eli ventrikkeli ', ('maha', 'vatsa', 'masu'))]",['ruuansulatuselin']
store,bn:00021483n,"['muisti', 'muistikortti', 'tietokonemuisti']","['Muisti on tietokoneen osa, johon voidaan tallentaa tietoa.', 'Tietokoneen muisti']","[('___ on tietokoneen osa, johon voidaan tallentaa tietoa.', ('muisti', 'tietokonemuisti', 'muistikortti')), ('Tietokoneen ___', ('muisti', 'tietokonemuisti', 'muistikortti'))]","[('___ on tietokoneen osa, johon voidaan tallentaa tietoa.', ('muisti', 'tietokonemuisti', 'muistikortti')), ('Tietokoneen ___', ('muisti', 'tietokonemuisti', 'muistikortti'))]",[]
sun,bn:00028190n,"['sunnuntai', 'lepopäivä', 'pyhäpäivä', 'su', 'Dominicus']","['Sunnuntai', 'Su, viikonpäivä', 'Viikonpäivä']","[('___, viikonpäivä', ('su', 'sunnuntai', 'lepopäivä', 'pyhäpäivä', 'Dominicus')), ('___', ('sunnuntai', 'lepopäivä', 'pyhäpäivä', 'Dominicus', 'su'))]","[('___, viikonpäivä', ('su', 'sunnuntai', 'lepopäivä', 'pyhäpäivä', 'Dominicus')), ('___', ('sunnuntai', 'lepopäivä', 'pyhäpäivä', 'Dominicus')), ('___nnuntai', ('su', 'lepopäivä', 'pyhäpäivä', 'Dominicus'))]",['Viikonpäivä']
table,bn:00075813n,['pöytä'],"['Pöytä on huonekalu, yleensä vaakasuora taso, joka on korotettu lattiasta jalkojen tai muun tukirakenteen avulla.Pöytää käytetään työskentelyalustana muun muassa syödessä ja muissa käsin ja istuen tehtävissä toiminnoissa.', 'huonekalu', 'Huonekalu, joka yleensä koostuu kovasta, tasaisesta vaakatasosta, jota pitää koholla ja tukee vähintään kolme jalkaa (tavallisesti neljä).']","[('___ on huonekalu, yleensä vaakasuora taso, joka on korotettu lattiasta jalkojen tai muun tukirakenteen avulla.Pöytää käytetään työskentelyalustana muun muassa syödessä ja muissa käsin ja istuen tehtävissä toiminnoissa.', ('pöytä',))]","[('___ on huonekalu, yleensä vaakasuora taso, joka on korotettu lattiasta jalkojen tai muun tukirakenteen avulla.___ä käytetään työskentelyalustana muun muassa syödessä ja muissa käsin ja istuen tehtävissä toiminnoissa.', ('pöytä',))]","['Huonekalu, joka yleensä koostuu kovasta, tasaisesta vaakatasosta, jota pitää koholla ja tukee vähintään kolme jalkaa (tavallisesti neljä).', 'huonekalu']"
tail,bn:00075904n,"['pyrstö', 'häntä']","['Häntä on selkärankaisen maaeläimen uloke eläimen takapuolen ja selän väliseudulla, jonkin verran peräaukon yläpuolella.']","[('___ on selkärankaisen maaeläimen uloke eläimen takapuolen ja selän väliseudulla, jonkin verran peräaukon yläpuolella.', ('häntä', 'pyrstö'))]","[('___ on selkärankaisen maaeläimen uloke eläimen takapuolen ja selän väliseudulla, jonkin verran peräaukon yläpuolella.', ('häntä', 'pyrstö'))]",[]
thread,bn:00077028n,"['rihma', 'lanka', 'kuitu', 'säie']","['Lanka on tekstiilituotteiden raaka-aine, joka valmistetaan kehräämällä yhteen luonnonkuituja, synteettisiä kuituja tai näitä molempia.', 'Tekstiilituotteiden raaka-aine']","[('___ on tekstiilituotteiden raaka-aine, joka valmistetaan kehräämällä yhteen luonnonkuituja, synteettisiä kuituja tai näitä molempia.', ('lanka', 'rihma', 'kuitu', 'säie'))]","[('___ on tekstiilituotteiden raaka-aine, joka valmistetaan kehräämällä yhteen luonnonkuituja, synteettisiä kuituja tai näitä molempia.', ('lanka', 'rihma', 'säie')), ('Lanka on tekstiilituotteiden raaka-aine, joka valmistetaan kehräämällä yhteen luonnonkuituja, synteettisiä ___ja tai näitä molempia.', ('kuitu', 'rihma', 'säie'))]",['Tekstiilituotteiden raaka-aine']
